departure_time,arrival_time,flight_id,aircraft_id,itinerary_no,ticket_no,flight_cost,origin_airport,destination_airport,frequent_flier,travel_date,airplane_model,frequent_flier_no,passenger_name,passenger_country,tail_no,distance,turbulance,temp_at_dept,fuel_consumed_litre,taxi_duration_mins,avg_flight_speed_kmps,engine_performance,passenger_dob,passenger_flight_class
09:43:49,10:45:49,RXP86801,AI110,136744178,JI-79166-VX-639,6234.75,Pensacola,Altoona,False,2021-10-11,Boeing 747SR,,Chris,American Samoa,X053SN,4687,1,-14.0,69014.1,99.0,1325.4,25192,1972-05-20,executive
15:09:49,17:22:49,JXE67640,AI216,25858989,NT-47400-CB-873,3132.36,Ocean Springs,Duluth,True,2021-11-10,Lockheed L-182,104224RL,Salvatore,St. Pierre & Miquelon,Z006EO,1212,5,-6.2,12114.9,102.0,849.7,12576,1990-06-09,premium economy
16:00:49,17:44:49,IGB84645,AI548,81213666,PB-58628-DX-421,655.23,Papillion,Loves Park,False,2022-01-12,LET 410,,Dino,Martinique,X639BR,5706,0,-7.1,61490.1,86.0,1173.3,44152,1970-12-28,executive
21:21:49,23:55:49,HJS36558,AI984,167412431,JW-02029-MH-866,7982.38,Corvallis,Douglasville,False,2021-08-17,Cirrus SF50 Vision Jet,,Nieves,Bosnia & Herzegovina,M346PG,807,5,4.2,7207.8,47.0,582.6,7083,1976-10-12,executive
21:07:49,23:34:49,AQB87270,AI506,39084774,FR-98897-VQ-486,6190.87,Tarpon Springs,West Springfield,True,2021-02-05,Boeing 727-100,093087OL,Jayna,Bhutan,U886VK,3592,0,-0.3,60067.2,69.0,991.8,27562,1990-05-06,premium economy
06:35:49,09:30:49,EHP69050,AI063,86563696,GF-67772-BI-553,2168.7,Mason City,Redlands,False,2021-04-30,Team Rocket F1,,Ned,Norfolk Island,V252LE,1458,2,-1.6,16524.3,102.0,821.1,15485,1970-09-28,executive
03:04:49,05:54:49,LOQ18392,AI880,49377222,UE-66430-KS-637,486.66,Twinsburg,Skokie,False,2022-04-03,Bombardier 415,,Donya,Italy,C906XL,2617,1,3.6,23010.9,78.0,947.5,19588,1984-09-20,business
22:29:49,23:55:49,VFD75316,AI726,107203651,OH-74059-PR-205,2688.54,South Plainfield,Milford,False,2022-03-13,"Airbus A330-700 ""Beluga XL""",,Maile,St. Pierre & Miquelon,H039UF,1896,0,-11.0,27154.4,73.0,820.1,15333,1982-12-14,business
18:16:49,21:00:49,MQI62627,AI636,136127588,KA-99035-HL-699,6038.03,Rockville Centre,De Land,False,2022-05-13,McDonnell Douglas MD-82,,Nguyet,Slovakia,H823ZS,3576,1,-11.0,58625.3,53.0,986.4,29973,1994-05-23,premium economy
08:24:49,11:23:49,WAH07399,AI176,103733202,FN-85966-TH-837,3938.04,Coral Springs,Pomona,False,2022-01-15,Gulfstream Aerospace G-159 Gulfstream I,,Christian,Jordan,J647YI,4974,1,-11.5,59512.1,115.0,1146.8,27053,1993-05-01,premium economy
05:28:49,07:48:49,CXI41352,AI686,33070011,AS-09194-RM-185,964.41,Mercer Island,Lynchburg,True,2021-05-03,Antonov AN-28,197996JM,Lashawna,Diego Garcia,C661VI,3690,1,-5.2,65951.5,29.0,932.5,28093,1982-01-03,business
23:16:49,01:45:49,IMS19661,AI238,102693349,GW-20080-WG-668,3232.12,Ridgeland,South El Monte,False,2022-04-07,Grumman G-21 Goose,,Stanley,Timor-Leste,B971DD,3137,0,-5.8,57866.5,29.0,908.7,25207,1967-07-24,executive
18:29:49,19:21:49,AGZ84428,AI943,91642326,WF-77352-UJ-521,1814.24,Venice,Liberty,False,2021-04-28,Piper PA-31 Navajo,,Anton,Uzbekistan,O487OQ,3890,1,-5.1,61152.3,97.0,925.4,25938,1971-06-09,executive
09:16:49,11:56:49,AMI57828,AI209,144854337,QO-19298-XG-016,1304.11,Kinston,Milwaukee,False,2021-10-21,Ilyushin IL96,,Oneida,Malaysia,K025IG,3982,1,-10.5,56009.4,79.0,957.1,28738,1994-11-03,premium economy
13:59:49,15:15:49,YET91864,AI553,74064489,TH-70408-SI-144,3027.54,Evans,Albert Lea,True,2021-12-16,Gulfstream V,290433ZS,Inger,Dominican Republic,X547TA,4994,0,-12.2,57661.9,77.0,1267.5,27231,1984-01-13,business
03:01:49,04:48:49,ZBA69393,AI908,32165917,UV-23513-PK-421,5456.68,North Charleston,Lakeland,True,2022-04-28,Gulfstream V,917864NG,Joette,Eritrea,G842NX,6243,1,-10.8,69219.1,24.0,1785.6,59355,1991-09-18,premium economy
07:25:49,08:39:49,FNY08930,AI374,144782303,RN-73717-TL-915,515.23,Alpharetta,Searcy,False,2022-03-19,Sukhoi Superjet 100-95,,Elton,Nicaragua,I413MN,3819,0,-8.1,55188.5,102.0,923.5,25590,1968-04-27,executive
15:50:49,16:03:49,AYT12623,AI416,162630304,VE-21094-EO-123,6520.49,East St. Louis,Tinley Park,False,2022-03-02,Boeing 727-200,,Merna,Slovenia,Z752XH,4188,1,-14.0,57100.3,46.0,1266.9,30285,1988-04-07,business
17:03:49,18:34:49,GZP28758,AI090,150955186,DX-37062-ZW-994,6090.82,Deer Park,Shoreline,True,2021-06-13,Douglas DC-10-30,287610LT,Hiedi,Suriname,W128XF,1896,1,-8.3,27691.2,79.0,807.2,15251,1990-08-03,premium economy
00:09:49,03:04:49,WTK36253,AI166,74567952,MR-41608-LC-733,6122.84,Twentynine Palms,Rialto,False,2021-09-19,Curtiss C-46 Commando,,Silvana,Afghanistan,C960SG,5951,1,-9.0,55882.9,71.0,1161.8,41695,1975-11-19,executive
12:05:49,14:26:49,ZMJ74905,AI987,196314192,IJ-61021-OB-660,516.68,Tallmadge,Kansas City,False,2021-12-01,De Havilland Canada DHC-8-200 Dash 8,,Ula,Mauritius,B806GF,1979,0,-13.2,25475.0,88.0,833.5,15980,1968-02-08,executive
09:58:49,12:10:49,KQY74209,AI922,45470375,KY-73273-WE-750,7242.86,Menasha,Garland,True,2021-10-01,COMAC C919,857338BV,Bradly,Oman,Q353JV,4791,0,-14.5,60729.0,84.0,1190.1,28041,1981-10-30,business
19:38:49,20:33:49,UOM95525,AI682,111031982,OT-45014-GO-838,4400.9,Gallatin,East Peoria,False,2021-07-08,Airbus A340-600,,Moshe,Paraguay,F690II,4807,1,-10.2,63949.3,100.0,1063.3,30521,1980-04-25,business
07:36:49,08:14:49,BIO03992,AI092,198366358,UN-14097-SP-710,654.16,Thousand Oaks,DeKalb,True,2022-02-13,Boeing 777-300,115985WO,Maile,Armenia,F566BG,3570,0,-9.1,61787.6,28.0,913.5,25700,1975-08-14,executive
21:27:49,23:23:49,RPI96854,AI472,156754088,WJ-86737-OE-239,3026.27,Maywood,Dalton,True,2021-09-18,Diamond DA62,885830PT,Bobbye,Croatia,D855MR,2353,0,6.4,19569.8,112.0,924.7,18370,1969-09-16,executive
14:57:49,16:36:49,MDP56324,AI206,183844377,EQ-57013-DW-825,7867.91,La Verne,Wadsworth,True,2021-12-12,Embraer Phenom 100,105155ZH,Efrain,Guinea,T438JW,5363,1,-10.4,60984.4,44.0,1314.5,39196,1968-11-03,executive
08:33:49,10:53:49,ZUK80015,AI997,199208338,RC-19640-HT-600,4564.42,East Lansing,Havelock,False,2022-04-18,Cessna 208 Caravan,,Valentine,Taiwan,I433CR,2496,1,-1.5,19230.1,48.0,932.6,18423,1973-06-08,executive
18:36:49,19:38:49,CZP95891,AI406,103116705,RT-42828-NS-159,7992.96,New York,Biloxi,True,2021-06-28,McDonnell Douglas MD-90,003163QP,Maurice,Jersey,B293OI,528,3,-12.9,7004.9,117.0,507.4,5337,1986-11-29,business
07:51:49,10:05:49,LHD14727,AI178,47440411,OG-06945-OR-963,2167.84,Paris,Hopkins,False,2022-04-05,Cessna Citation VI,,Kristofer,Singapore,F976SW,3750,0,7.6,69777.1,65.0,989.9,27240,1984-04-23,business
17:14:49,18:25:49,OHR13139,AI453,179757459,SE-45384-CP-922,485.88,Baldwin,Lowell,False,2022-02-10,Cessna 172,,Jutta,Peru,L991BZ,782,8,-11.7,7415.7,39.0,538.5,7950,1978-09-15,executive
21:35:49,23:55:49,DDO99282,AI417,45891339,MF-24567-OY-618,5335.14,Salisbury,Tinley Park,False,2021-03-12,De Havilland Canada DHC-8-100 Dash 8,,Faustina,Bangladesh,D253NX,1780,0,-8.6,21993.8,68.0,837.8,13333,1979-12-23,executive
04:00:49,06:59:49,UIG49381,AI352,114662533,LM-29013-QH-730,3018.0,Grayslake,Victorville,True,2021-11-14,Boeing 737 MAX 8,337104BE,Coleman,New Zealand,G648EH,674,7,-12.6,7492.2,83.0,540.6,6303,1965-01-01,executive
11:12:49,13:47:49,ZBK47912,AI720,22218206,JM-49878-PD-180,2874.56,Plainfield,Bell Gardens,False,2021-12-05,Boeing 747SP,,Minh,Cyprus,Z883MF,5239,0,5.1,55812.5,53.0,1143.2,39542,1988-04-14,business
17:00:49,17:57:49,CUY96007,AI048,24616984,FY-75128-MP-165,3643.4,La Quinta,Garner,True,2021-08-08,Douglas DC-8-50,744905TO,Pearly,Taiwan,I310TM,1595,1,-8.8,16379.3,78.0,838.1,17471,1980-07-28,business
13:16:49,13:28:49,VQH75266,AI232,108099443,IW-19922-KX-424,6885.86,Tuscaloosa,Kearny,True,2022-02-23,"Airbus A330-700 ""Beluga XL""",599186RW,Orlando,Libya,D500HB,860,8,-13.6,7415.1,31.0,685.9,7140,1980-01-31,business
16:59:49,19:19:49,DKP09344,AI516,45794640,MG-77479-QG-017,1457.82,West Valley City,Vicksburg,True,2022-02-27,Beriev Be-200 Altair,218996IZ,Roland,Malawi,R929HJ,4550,0,-13.5,68579.7,102.0,1352.9,28636,1983-04-04,business
03:51:49,05:15:49,ZXN29657,AI605,172566456,HD-09484-BS-822,490.58,Haverhill,Kennesaw,True,2022-04-21,Yakovlev Yak-42,729404JE,Renda,Guatemala,V807NV,1916,1,-11.0,26055.4,86.0,848.8,16175,1976-08-06,executive
17:11:49,17:31:49,OFB74221,AI188,87186981,EL-91070-OL-781,6498.29,Cornelius,Baldwin,True,2022-01-19,Embraer EMB 120 Brasilia,419957BE,Joella,Morocco,H612WJ,5419,1,-6.5,69643.2,16.0,1120.5,37162,1989-05-13,business
13:42:49,15:52:49,RIF34823,AI565,133955761,EO-84621-KG-529,1588.04,Bensenville,Greer,True,2021-06-05,Boeing 757F,521256FQ,Cherilyn,Slovenia,L605NQ,6063,1,-1.3,61558.6,36.0,1625.6,59162,1971-10-24,executive
01:45:49,03:26:49,USY50773,AI286,113865628,AD-34627-CD-711,948.83,Inver Grove Heights,Raymore,False,2021-08-31,Convair CV-580,,Anja,Montserrat,A779TK,5968,0,8.3,64088.3,76.0,1103.9,47735,1970-06-23,executive
14:51:49,15:08:49,MKG97073,AI261,57785930,OT-96446-YL-433,6154.64,Warren,Fayetteville,False,2022-03-24,Embraer RJ145,,Kennith,Burkina Faso,Y108JZ,4528,0,2.0,57827.4,105.0,1064.4,25244,1988-02-01,business
13:22:49,16:06:49,ELM58615,AI288,136408292,MN-09763-WP-392,6925.74,Paso Robles,Fontana,True,2021-08-02,Partenavia P.68,924358NO,Jesus,Falkland Islands,W876PT,4246,0,7.6,63801.6,63.0,1074.0,28404,1993-11-21,premium economy
01:25:49,02:43:49,JFX14838,AI446,56251267,FB-87086-XC-951,6821.74,Pearl,Sidney,True,2022-03-12,Boeing 757-300,583464WR,Jimmy,Senegal,W020VK,3586,0,-14.5,57461.6,37.0,939.0,28393,1980-07-03,business
02:43:49,03:58:49,BKG25882,AI751,49378318,WU-42329-KP-976,6007.63,Citrus Heights,Tracy,False,2021-10-13,Cessna 152,,Abe,Papua New Guinea,X990CJ,3026,1,-11.9,46216.1,16.0,923.1,26866,1970-03-11,executive
13:25:49,15:45:49,GDD55064,AI140,155278516,QE-09123-RM-817,6070.2,Yuma,Denison,True,2021-03-21,Tecnam P2002 Sierra,134461NK,Haywood,Colombia,U339AY,2189,1,-9.5,19196.9,52.0,948.1,17608,1986-02-10,business
02:08:49,02:49:49,VOS62607,AI295,12665070,WM-92104-VX-633,4442.78,Clarksdale,Scranton,False,2021-11-12,Airbus A300B4,,Lenny,Australia,S237RN,6332,0,-7.9,57050.6,47.0,1541.2,51368,1984-11-14,business
18:15:49,19:10:49,AQX40437,AI589,62749169,KN-78069-YO-590,1668.37,Gulfport,Acworth,False,2022-05-12,Pilatus Britten-Norman BN-2A,,Jenine,Philippines,B573HJ,4784,1,-12.3,58410.0,99.0,1136.5,29894,1968-11-23,executive
15:55:49,17:21:49,TBS54327,AI930,89369927,RX-54474-XW-071,2181.08,Nashville,Antioch,False,2021-07-30,Tecnam P92 SeaSky,,Thomasine,Sierra Leone,X322DZ,948,2,-14.3,7407.6,51.0,658.8,6423,1983-02-27,business
15:25:49,17:01:49,FWS59223,AI176,127938094,IE-06895-NS-724,6609.21,Gresham,Idaho Falls,True,2021-07-27,Tecnam P96,457979PL,Sherell,Cook Islands,O622VY,5082,1,0.2,66801.0,77.0,1034.4,44912,1980-01-12,business
08:17:49,11:06:49,CLQ35425,AI717,175901038,DR-13605-WF-615,1479.01,Casselberry,San Mateo,True,2021-02-26,Airbus A380-800,085886XR,Nicolasa,St. Barthélemy,S027HB,5515,1,7.2,60360.4,22.0,1269.4,41127,1983-03-06,business
22:46:49,23:33:49,JKQ30456,AI104,170397956,UQ-90846-CM-211,5867.27,Huntington,Belmont,False,2021-03-09,Antonov AN-26,,Jovan,Romania,B525EK,1547,1,-13.7,24498.8,53.0,820.7,10686,1965-07-14,executive
17:09:49,19:35:49,HCQ60273,AI082,35082487,HP-15550-YU-576,4185.5,Belton,Lexington,True,2021-02-11,Douglas DC-10-10,276340FR,Samuel,Sudan,I946YV,3171,0,0.3,51930.6,78.0,951.0,26615,1975-07-28,executive
17:55:49,20:48:49,HJY12560,AI422,88477278,IU-85295-ZJ-436,3007.61,Sacramento,DeKalb,False,2021-10-12,Fokker F27 Friendship,,Olimpia,Montserrat,S482DQ,5783,0,-8.6,55132.4,111.0,1315.7,45592,1980-02-07,business
22:33:49,00:59:49,DXO88810,AI949,188562385,LV-27823-ER-463,5833.2,Livermore,Wilkinsburg,True,2022-04-24,Learjet 35,659822KW,Ebonie,Niger,T840IH,2543,1,-11.0,24575.7,114.0,934.4,26131,1966-07-28,executive
23:45:49,00:40:49,NIK43006,AI243,10893615,YF-03334-HB-504,5781.52,Olympia,Brighton,True,2021-11-22,De Havilland Canada DHC-2 Turbo-Beaver,739098TO,Sonny,Jordan,Q527GY,4525,1,1.2,65401.3,85.0,1204.6,24721,1985-02-22,business
22:49:49,01:30:49,VYG23743,AI579,101048538,FK-63347-MS-607,7293.37,Eagle Mountain,Champaign,True,2022-04-08,Canadair Regional Jet 900,820041JX,Cecille,Mauritania,U910WV,5313,0,-9.0,66235.3,117.0,1202.5,35293,1989-06-10,business
21:03:49,21:38:49,BRP53345,AI981,188967975,FH-62504-XM-244,2578.31,Long Beach,Twentynine Palms,False,2022-03-11,Boeing 787-8,,Valeri,Switzerland,G217SJ,4043,0,-12.5,58319.0,53.0,1376.3,27296,1985-01-05,business
03:57:49,04:18:49,ENT43521,AI962,126603648,XT-14097-ZI-531,4946.5,Reynoldsburg,Santa Rosa,False,2021-11-18,Boeing 777-200LR,,Bronwyn,Chad,J734WD,1164,6,2.4,13139.5,32.0,840.6,13797,1970-02-27,executive
23:57:49,01:03:49,OFZ13728,AI439,71651670,HV-72626-UY-007,7000.33,Norwalk,Country Club Hills,False,2021-09-16,Reims-Cessna F406 Caravan II,,Hildegarde,Australia,Y796QQ,5564,1,9.8,60214.4,116.0,1023.5,47757,1983-09-07,business
02:05:49,03:59:49,ZAK48441,AI161,138640332,DR-26817-AV-220,2494.2,Vernon Hills,Colton,True,2022-02-03,Airbus A310-200,483577HM,Mariella,Belgium,R843UW,1803,0,-5.2,16851.9,105.0,827.8,14119,1990-03-12,premium economy
02:39:49,03:50:49,LEZ35177,AI262,128397762,YI-85785-FK-614,1397.08,Auburn,South St. Paul,False,2021-04-14,Boeing 727-200,,Floyd,Malta,W751UW,3645,1,-1.2,65402.7,54.0,917.0,25664,1995-10-06,premium economy
21:21:49,21:31:49,VOD83703,AI277,84435894,CI-19021-QC-691,3736.78,Godfrey,Lee's Summit,True,2021-05-23,Team Rocket F1,157061VT,Joel,Azerbaijan,H241UM,3594,0,8.0,64758.4,33.0,931.1,27506,1975-10-05,executive
07:12:49,08:05:49,CKQ08579,AI291,25875334,XL-87070-WK-790,4360.93,Hattiesburg,Newport,True,2021-03-26,NAMC YS-11,707008VK,Gigi,Cook Islands,O692NC,5154,0,-14.2,57719.7,32.0,1186.1,41179,1985-07-08,business
17:48:49,20:23:49,EHC32873,AI043,122987410,NK-39250-PN-828,2817.35,Hot Springs,Gloucester,False,2021-10-06,Airbus A350-900,,Oralee,Curaçao,S565PD,6345,0,-11.1,61923.8,52.0,1685.5,52471,1985-02-21,business
02:21:49,03:44:49,GQU44594,AI906,109085076,EX-40003-BF-238,1687.76,Thornton,Broken Arrow,True,2021-10-06,"Airbus A330-700 ""Beluga XL""",608266HV,Brady,Colombia,F732UE,4418,0,4.2,57916.5,17.0,1104.0,26351,1982-03-09,business
20:30:49,21:23:49,HYM39877,AI458,158401592,HJ-07576-ZA-932,2221.26,Mount Vernon,Pittsburg,False,2022-02-01,De Havilland DH.114 Heron,,Khalilah,Rwanda,H477UZ,2595,0,9.0,24357.8,112.0,949.2,22031,1987-07-10,business
22:15:49,00:29:49,UMQ17528,AI715,63090955,WM-84982-JW-480,3605.11,Chelsea,Santa Monica,True,2022-01-09,Airbus A321neo,119268DZ,Reynaldo,Swaziland,S732WB,4401,0,-13.5,60162.8,39.0,1395.5,26416,1984-04-12,business
09:44:49,11:57:49,YBT40370,AI137,47454222,DY-50294-UT-478,5933.24,Wayne,Miami,False,2022-01-25,Fairchild Dornier Do.228,,Alonso,Poland,J020LY,1864,0,-8.3,20930.8,68.0,812.0,16748,1965-06-28,executive
06:32:49,07:54:49,IWH62145,AI344,159123209,TB-84968-GA-318,1472.6,Royal Palm Beach,Englewood,False,2021-07-27,Ilyushin IL76,,Pierre,Monaco,Z172SX,1746,1,4.9,23492.7,85.0,801.1,12375,1984-03-25,business
00:41:49,02:40:49,GRR95341,AI191,140156003,GW-89136-FC-965,6097.91,Wentzville,Easley,False,2022-02-08,Cessna Citation VII,,Burt,Grenada,W549ZO,2033,0,-7.5,18896.1,60.0,905.2,19770,1980-11-21,business
06:12:49,08:27:49,SJY20524,AI669,123437750,YL-93435-ZS-813,6913.15,Garfield Heights,Sedalia,False,2021-11-16,Diamond DA42,,Hung,Mali,O284OP,5516,1,-7.3,65620.5,95.0,1089.5,40381,1978-05-25,executive
21:44:49,00:29:49,XRP58154,AI246,96975300,BT-48199-VU-878,2733.38,Spring Hill,Downey,True,2021-05-25,Boeing 737 MAX 7,574676UH,Natisha,Vietnam,U294TZ,3428,1,-12.2,62892.7,34.0,951.0,25670,1970-09-14,executive
10:25:49,11:04:49,AGK67271,AI108,74061757,CQ-47082-KD-196,4237.13,San Luis,Oak Forest,False,2021-03-16,Embraer RJ145,,Emelia,Italy,T740PT,4370,0,-0.2,67826.8,64.0,1145.4,30195,1991-06-06,premium economy
23:39:49,01:36:49,PBJ16382,AI472,154394871,OM-51190-MA-080,2621.75,Wilsonville,Hackensack,False,2021-11-16,Airbus A340-500,,Alfred,Mozambique,F146XV,1721,0,-13.4,21536.6,85.0,838.8,15906,1990-08-17,premium economy
23:13:49,01:22:49,AZW77804,AI124,85508252,AD-90836-KR-144,2737.04,Gloucester,Detroit,True,2021-08-18,Airbus A380-800,000873OV,Maire,Japan,E059SI,3685,0,-7.0,68567.4,103.0,960.3,26369,1989-01-26,business
11:42:49,14:10:49,KYA21023,AI999,133806784,JG-78887-BL-548,6922.37,Oshkosh,Ithaca,False,2021-04-06,Pipistrel Sinus,,Sherilyn,Benin,V691NV,607,2,4.3,7020.6,75.0,563.6,6908,1971-03-10,executive
06:24:49,07:23:49,JWJ62930,AI463,97915271,ED-68547-YO-616,7022.35,Bonney Lake,Libertyville,False,2021-05-09,McDonnell Douglas MD-82,,Norman,Oman,B957FB,2558,0,-13.1,23316.4,120.0,916.7,24855,1992-12-15,premium economy
12:00:49,14:58:49,BTF03167,AI399,131635625,HM-45928-QX-138,7435.67,Brooklyn Center,Benicia,True,2021-04-03,Airbus A330-300,102213VC,Santina,Suriname,E852OV,897,4,3.2,7001.9,95.0,524.2,5388,1986-12-09,business
22:10:49,22:49:49,VQH12153,AI867,39080048,BV-52705-NC-495,2584.18,Oshkosh,Ossining,True,2022-01-13,Douglas DC-9-20,504111WX,Ben,Turks & Caicos Islands,E698GU,6170,0,7.2,57095.5,29.0,1536.1,53853,1985-09-06,business
02:01:49,02:20:49,MHO56122,AI065,105765525,CB-96043-NC-450,2456.32,McKinney,Jeffersontown,True,2021-02-04,Cessna Citation VI,291135YR,Kendall,Comoros,E770XB,693,4,-7.2,7275.3,91.0,628.7,6627,1973-11-13,executive
08:29:49,10:57:49,EIM71899,AI467,35050322,WT-64338-OC-986,7449.51,Granite City,Coppell,False,2021-08-30,De Havilland Canada DHC-8-200 Dash 8,,Arnold,St. Barthélemy,J761BN,851,4,-15.0,7285.8,106.0,642.0,7907,1987-06-05,business
05:29:49,07:34:49,CFL40605,AI043,55210433,IK-36000-RT-104,4428.37,Gretna,Hartford,False,2021-05-25,Convair CV-580,,Dorian,Diego Garcia,R619EG,1737,1,-7.7,18659.4,28.0,843.9,17145,1984-11-02,business
21:58:49,00:20:49,OPL76014,AI990,55171970,DY-66660-RD-575,5278.97,Sherman,Menasha,True,2022-05-22,Dassault Falcon 2000,793278OB,Shandra,Costa Rica,J552QD,3335,1,-13.7,66362.1,61.0,936.4,28301,1974-05-30,executive
20:48:49,23:00:49,ICM08821,AI248,117864471,PJ-93783-OA-598,1903.01,Riverside,Friendswood,False,2022-02-21,Shorts SC-5 Belfast,,Devona,Australia,T853BE,2790,1,-14.8,24662.1,54.0,908.2,27672,1967-03-09,executive
11:45:49,12:58:49,ZAF93067,AI162,127286988,LB-83022-JK-470,7595.69,Marina,Dyersburg,True,2022-01-14,Boeing 747SR,774554FE,Merrilee,Angola,E500PW,3408,0,-11.2,65640.6,56.0,967.3,27498,1987-07-30,business
23:21:49,02:02:49,LNB51051,AI908,152419523,CT-75055-DI-595,1906.21,Frankfort,Morristown,False,2021-08-28,Antonov AN-28,,Thi,Suriname,J414UG,2454,0,-14.4,18963.1,78.0,942.8,16115,1969-05-08,executive
02:09:49,04:08:49,WPT47916,AI693,188126873,SL-29659-LY-205,7979.94,Xenia,Matthews,True,2021-02-22,Airbus A330-200,591132FK,Keira,Vietnam,Z958JJ,819,8,9.1,7482.6,71.0,679.0,6815,1966-09-14,executive
01:01:49,02:13:49,ZYF15246,AI434,137611579,EQ-31402-FI-331,4348.55,Margate,Goodlettsville,True,2022-02-05,Boeing 777-9,554835WS,Charles,Kazakhstan,R196IK,5533,1,2.8,65529.4,96.0,1052.2,41074,1967-10-24,executive
05:01:49,05:57:49,ZWR52793,AI166,178177735,MF-72168-WF-608,3169.29,Appleton,Tracy,False,2022-01-27,Embraer RJ140,,Royce,Pitcairn Islands,J585LT,1168,2,-13.9,12456.5,42.0,822.0,16180,1986-09-18,business
17:41:49,19:28:49,JLK25661,AI614,126046388,ZC-26184-XW-456,2265.08,Chickasha,West Mifflin,True,2021-12-17,Gulfstream V,069504XY,Samuel,Yemen,J449PQ,2536,0,-14.6,23108.4,22.0,906.4,24133,1987-10-13,business
21:07:49,22:39:49,AGU87882,AI214,67552975,XO-01261-TZ-173,1758.57,Las Cruces,Ansonia,True,2021-04-14,Cessna 162,966869RC,Dong,Guernsey,V699OU,4317,1,9.4,55523.5,32.0,1245.1,26628,1976-09-04,executive
08:45:49,10:54:49,WWN17486,AI227,68791435,ZJ-87210-JZ-853,1279.72,Oregon City,Thousand Oaks,False,2021-09-14,Tupolev Tu-134,,Wilfredo,Turks & Caicos Islands,Q367PV,4869,0,6.1,67276.2,95.0,1371.2,30277,1974-09-24,executive
21:19:49,00:11:49,QLM37942,AI643,151975337,YJ-11980-NV-097,2090.55,Houma,Utica,False,2022-02-20,McDonnell Douglas MD-11C,,Darell,Georgia,L568WH,5730,0,-12.2,56676.3,72.0,1294.7,42634,1988-12-31,business
13:01:49,13:37:49,KEE65507,AI188,183245712,YI-16094-ST-640,3545.91,Great Falls,Mount Pleasant,True,2022-01-19,Piper PA-31 Navajo,719516MP,Darryl,Christmas Island,E797YF,5040,1,-5.5,55701.2,47.0,1011.3,41676,1976-02-03,executive
18:50:49,21:18:49,BJG74153,AI379,16982573,RQ-57642-LU-131,6628.99,Whitehall,Rockville,True,2021-12-03,Bombardier BD-100 Challenger 300,399100IV,Niesha,Western Sahara,U702TK,2345,0,2.2,19559.2,50.0,909.3,19071,1974-08-31,executive
13:05:49,15:08:49,DWN41675,AI684,179107356,TJ-98795-QN-946,770.29,Roanoke,Gardena,False,2021-07-06,De Havilland Canada DHC-4 Caribou,,Kent,Bahrain,P516WC,2287,1,-11.7,18123.8,91.0,917.8,16166,1968-10-22,executive
20:35:49,20:47:49,TXL11060,AI329,114121118,BY-93561-ZH-795,4517.74,Bonney Lake,Wausau,False,2022-06-11,Piper PA-44 Seminole,,Craig,Palau,W169LO,5129,0,-5.7,67041.5,118.0,1078.7,38930,1986-11-16,business
23:39:49,00:49:49,QSY74395,AI095,164621849,HA-43993-QB-164,1819.98,Coon Rapids,Woonsocket,False,2022-05-03,Boeing 717,,Joette,Oman,H883QH,3234,1,-5.5,46491.0,30.0,944.9,25874,1995-03-01,premium economy
20:42:49,21:59:49,FFF82864,AI645,18657377,CK-49258-OK-231,4821.54,Oak Park,Carlisle,False,2021-11-07,Junkers Ju 52/3M,,Soila,United Arab Emirates,X732AW,3677,0,-12.4,62212.1,113.0,907.9,25507,1966-04-15,executive
04:38:49,05:42:49,BMA48242,AI884,62049312,PF-36172-PI-239,3943.74,Chandler,Vancouver,True,2022-04-08,Airbus A321neo,367835ZX,Chauncey,Benin,Z098LI,1197,2,-14.5,15191.0,109.0,827.7,15080,1974-02-21,executive
23:23:49,00:26:49,IFZ16414,AI106,124076326,DZ-42750-BD-835,5202.28,Mentor,Davie,False,2022-04-10,Boeing 737-600,,Ming,Costa Rica,V990GG,2333,1,-14.1,19931.5,66.0,905.3,16734,1970-02-03,executive
22:51:49,01:11:49,ZWZ90653,AI190,83699223,ZW-82473-EQ-013,480.58,Coeur d'Alene,Janesville,True,2021-04-14,Boeing 757-200,070441LZ,Albertina,Christmas Island,E947DE,6244,0,-6.3,56848.0,101.0,1385.3,59034,1978-01-18,executive
15:52:49,16:46:49,VJP31328,AI587,125547738,BD-66418-KL-689,6462.21,Clearwater,Tempe,False,2021-03-01,Boeing 737-300,,Cassi,St. Vincent & Grenadines,Z195DI,2734,1,5.9,24372.2,58.0,934.2,26264,1969-07-29,executive
13:55:49,16:51:49,LVB85572,AI017,24552679,TJ-44621-DY-735,7286.1,Kalamazoo,Conway,True,2021-11-10,Boeing 737-700,710106HI,Gricelda,Guam,N796RY,1947,1,-14.1,26290.0,64.0,838.7,17229,1974-11-09,executive
12:11:49,14:10:49,OVV54439,AI933,107494691,CS-80044-IX-309,694.93,Maplewood,Maryville,False,2021-08-17,Airbus A300B4,,Rogelio,Jersey,J987MJ,2855,0,2.1,23330.0,112.0,905.2,27668,1985-07-31,business
16:18:49,17:45:49,ODC93942,AI449,182436136,IZ-21184-DI-760,1900.22,Lakeville,Brooklyn Park,True,2021-04-07,Gulfstream G650,650918OI,Fausto,Anguilla,D566FX,1793,1,-14.2,24691.9,27.0,812.8,10865,1976-07-14,executive
