applicant_id,applicant_name,applicant_gender,applicant_dob,applicant_country,applicant_qual_test_score,applicant_high_school_GPA,scholarship_grade,scholarship_pct,interview_date,interview_score,admission_date,institute_ids,course_name
200161,Andreas,Male,2008-07-19 01:59:23.323291,Ecuador,548.63,6.4,J,35.0,2019-02-03,91.33,2025-08-22 08:24:31.698017,IISN712,Environmental Sc
200162,Lazaro,Male,2009-03-02 05:15:09.595654,Tonga,807.37,9.6,E,60.0,2025-10-19,75.99,2017-02-21 18:55:58.004073,RMMA527,Journalism
200163,Denisha,Female,2004-10-08 18:06:46.509133,Singapore,612.52,9.8,J,35.0,2024-04-09,76.57,2025-11-14 10:04:27.699287,TSNS734,Electrical Engg
200164,Samella,Female,2003-06-04 02:09:06.363161,Netherlands,685.21,7.2,J,35.0,2018-08-16,75.06,2016-06-12 15:53:11.733128,NSNT797,Environmental Sc
200165,Jinny,Other,2000-10-16 11:56:53.563784,South Africa,593.32,8.8,J,35.0,2017-06-29,79.99,2019-10-24 16:15:45.096706,TIIS707,Computer Engg
200166,Alec,Male,2008-01-04 06:12:17.454745,Argentina,681.97,7.9,J,35.0,2015-07-08,72.88,2016-06-18 03:16:19.707935,SSST762,Finance
200167,Jerold,Female,2006-05-25 10:16:36.915614,Namibia,903.52,5.6,J,35.0,2018-10-16,71.54,2016-01-17 02:16:47.872088,ININ734,Civil Engg
200168,Jorge,Other,2004-12-19 11:48:54.250362,French Polynesia,837.19,9.6,E,60.0,2016-06-02,91.67,2016-06-07 18:35:12.950147,SRSS577,International Business
200169,Bernardine,Male,2001-09-21 01:48:07.239308,Ethiopia,998.73,8.0,A,80.0,2021-09-05,73.9,2020-04-15 14:38:39.002832,DNAN198,Arts
200170,Stanley,Female,2010-06-14 03:27:43.721791,Jersey,698.08,6.0,J,35.0,2016-02-19,92.1,2023-07-21 17:17:28.779732,ITIS704,Finance
200171,Sheridan,Other,2008-12-08 07:00:08.320935,Mozambique,811.46,7.8,E,60.0,2018-02-23,91.42,2018-10-18 08:36:47.682989,SSMM550,Journalism
200172,Kanesha,Other,2002-12-24 01:44:08.156038,Ukraine,869.04,8.2,C,70.0,2024-04-26,76.75,2019-10-06 19:35:22.541572,RURE372,Finance
200173,Chasidy,Female,2005-08-02 02:03:02.119765,Dominican Republic,687.94,6.5,J,35.0,2021-09-01,91.24,2016-08-17 17:01:47.796079,TINT718,Journalism
200174,Kam,Other,2007-05-21 11:23:43.518837,Guernsey,662.56,5.8,J,35.0,2017-03-29,90.97,2020-01-29 12:15:14.785656,NIII755,Arts
200175,Waltraud,Other,2004-02-23 05:28:48.380673,Turkey,820.32,8.8,E,60.0,2016-06-12,73.05,2020-05-27 04:42:08.051667,MRSM598,Computer Engg
200176,Jerald,Male,2007-03-31 07:06:56.547188,Germany,558.25,6.6,J,35.0,2025-03-03,79.58,2020-03-04 13:13:04.978723,NNTS704,Linguistics
200177,Jessi,Male,2009-10-03 09:43:46.301861,Kyrgyzstan,875.06,6.4,H,45.0,2021-07-16,88.38,2021-06-03 10:15:07.587939,IITN784,Finance
200178,Branden,Male,2007-05-26 01:20:47.119017,Madagascar,770.3,8.3,G,50.0,2022-05-17,82.7,2015-11-20 18:17:28.129863,TTSS748,Business Adm
200179,Huey,Female,2000-11-01 02:15:16.718526,Suriname,526.67,5.4,J,35.0,2021-06-13,80.22,2018-04-12 23:55:35.242660,NSNT739,Civil Engg
200180,Harland,Female,2001-12-25 16:38:41.339016,Bangladesh,621.03,5.5,J,35.0,2016-05-28,92.99,2017-09-03 01:29:32.730878,SNII793,Linguistics
200181,Nicky,Female,2000-03-06 16:15:37.253701,Syria,537.47,8.3,J,35.0,2021-06-15,89.39,2021-08-06 22:13:35.293333,ISTI702,Finance
200182,Elinore,Other,2009-07-03 05:34:08.417617,Madagascar,814.7,5.7,J,35.0,2018-08-05,92.07,2025-12-03 13:59:30.964350,TNTN795,Civil Engg
200183,Crystle,Male,2003-11-09 22:29:02.603636,Congo - Kinshasa,744.67,8.3,H,45.0,2019-11-09,77.31,2019-06-25 03:22:16.535780,NSIT728,Psychology
200184,Ardell,Female,2005-05-30 12:05:47.443562,Saudi Arabia,988.49,8.0,A,80.0,2020-09-17,79.99,2016-01-04 10:24:38.852134,INII174,Philosophy
200185,Ellena,Female,2004-10-15 01:41:18.247280,Mali,648.07,7.7,J,35.0,2015-08-23,73.45,2019-05-01 10:13:29.072551,NNSI785,Civil Engg
200186,Graig,Male,2008-05-07 08:52:10.287439,Syria,749.21,6.0,J,35.0,2022-11-25,98.88,2022-05-03 23:47:42.260822,NSSI723,Electrical Engg
200187,Jarrod,Male,2003-03-02 14:00:46.918063,Thailand,911.2,6.1,H,45.0,2024-12-13,80.82,2023-01-18 01:47:23.750277,INSS720,Philosophy
200188,Yessenia,Other,2008-06-27 23:37:24.630869,Poland,629.03,8.5,J,35.0,2015-03-02,74.16,2016-07-28 03:24:27.296622,NNSS749,Philosophy
200189,Ariel,Other,2006-09-12 20:37:43.198880,St. Vincent & Grenadines,641.62,9.7,J,35.0,2023-06-04,74.03,2021-03-08 12:16:21.438223,SSNS795,Business Adm
200190,Tifany,Other,2003-08-26 06:58:09.903902,Burundi,817.56,7.8,E,60.0,2020-01-03,77.88,2020-02-27 22:03:42.145911,MSSR505,Arts
200191,Versie,Other,2006-11-02 23:44:20.903840,Bahrain,565.57,7.1,J,35.0,2021-08-24,74.17,2022-05-21 10:33:50.314985,ISTI748,International Business
200192,Luise,Other,2000-01-27 12:15:04.958686,Sweden,772.68,7.2,G,50.0,2024-01-30,72.84,2017-08-01 11:33:35.801228,NNIT751,Arts
200193,Raymon,Other,2001-09-15 04:24:00.108976,Uzbekistan,569.8,8.4,J,35.0,2022-01-31,72.29,2019-06-10 21:57:21.482471,NITS709,Business Adm
200194,Mickey,Female,2001-09-22 23:04:40.052220,New Caledonia,823.27,6.4,H,45.0,2023-08-29,78.13,2020-10-17 05:15:26.752264,NSSS736,International Business
200195,Danyell,Male,2002-04-12 04:48:48.106737,Western Sahara,853.2,6.6,G,50.0,2025-04-12,86.79,2016-05-10 12:41:11.689609,TNSS756,Finance
200196,Maximina,Other,2009-07-25 01:40:12.006935,Syria,998.77,8.8,A,80.0,2017-04-17,74.36,2024-04-11 13:03:03.534955,ANND129,Aerospace Engg
200197,Raymundo,Other,2000-11-23 16:00:19.796920,Nigeria,728.46,5.5,J,35.0,2017-02-22,72.28,2020-01-04 23:31:02.837714,STNS717,Civil Engg
200198,Rana,Female,2004-04-15 02:26:21.456281,Turkey,728.57,5.1,J,35.0,2017-07-12,74.02,2018-03-10 17:49:50.619340,SNTN788,Electrical Engg
200199,Isreal,Female,2009-07-15 06:13:23.835210,Greece,905.01,7.5,B,78.0,2017-10-02,84.59,2025-07-15 18:55:16.262215,REAE208,Electrical Engg
200200,Daphine,Other,2002-03-05 04:39:53.233263,San Marino,993.63,8.7,A,80.0,2016-03-24,73.33,2022-09-10 07:10:54.481698,AADN170,Arts
200201,Malcom,Female,2007-04-27 14:15:35.996927,Trinidad & Tobago,975.07,5.8,J,35.0,2024-10-08,71.09,2024-02-16 15:06:02.682139,NNTN769,Linguistics
200202,Evelyne,Male,2002-04-28 00:55:46.168610,Angola,539.46,5.7,J,35.0,2017-12-21,91.53,2024-05-09 04:21:09.019865,NTSN733,Aerospace Engg
200203,Katelin,Male,2002-12-28 14:23:19.693434,Singapore,822.89,5.7,J,35.0,2023-09-18,96.66,2016-01-25 08:24:22.440211,NTSS765,Civil Engg
200204,Omega,Other,2003-01-23 02:40:49.157292,Antarctica,932.54,8.7,B,78.0,2017-02-09,83.35,2020-11-28 01:22:21.590712,RARE237,Aerospace Engg
200205,Robby,Other,2007-08-28 19:06:36.131426,United Arab Emirates,752.43,5.4,J,35.0,2019-09-22,80.06,2017-02-04 10:39:07.474306,SNTI787,Linguistics
200206,Jesusita,Male,2001-12-05 10:52:33.011839,Namibia,932.25,5.7,J,35.0,2025-06-25,70.82,2021-01-14 16:31:50.220609,IINI703,Business Adm
200207,Nicholas,Male,2009-07-15 04:18:26.566347,Tokelau,860.4,9.2,C,70.0,2019-02-21,95.31,2015-09-02 14:19:17.086867,EEUU392,Environmental Sc
200208,Donnie,Male,2003-05-08 15:33:25.434022,Caribbean Netherlands,805.13,8.9,E,60.0,2025-08-06,71.3,2025-11-10 23:35:04.975469,SRAR564,International Business
200209,Argelia,Other,2007-01-10 06:55:29.781404,Namibia,833.88,8.5,E,60.0,2021-11-06,87.64,2021-05-18 08:39:22.852147,MAAA575,Finance
200210,Dylan,Male,2010-10-21 09:51:02.397201,Montserrat,914.52,7.0,G,50.0,2024-01-27,74.65,2017-08-24 08:40:27.386597,NSNI787,Business Adm
200211,Alvaro,Other,2006-01-23 05:59:40.279711,Eritrea,846.51,6.6,G,50.0,2020-12-21,78.73,2025-07-07 22:34:51.456362,TNSI709,Electrical Engg
200212,Christoper,Female,2002-11-12 01:13:19.987341,Belarus,581.7,7.0,J,35.0,2019-01-07,77.02,2015-03-22 12:23:35.292774,IITT738,Arts
200213,Javier,Female,2010-03-24 21:20:16.290864,South Sudan,557.2,7.4,J,35.0,2022-01-11,84.44,2018-03-26 17:34:43.712283,TIIS744,Civil Engg
200214,Rosana,Other,2008-01-23 13:25:54.746346,U.S. Virgin Islands,677.81,7.1,J,35.0,2021-02-01,76.62,2025-11-03 08:42:36.121708,TSSI800,Aerospace Engg
200215,Scottie,Other,2000-05-16 19:36:58.578697,Wallis & Futuna,609.42,7.3,J,35.0,2025-09-15,76.01,2018-02-12 06:58:52.256415,SSTT786,Aerospace Engg
200216,Chase,Other,2002-02-23 10:13:31.198474,Estonia,942.1,7.5,B,78.0,2019-11-08,95.26,2024-02-11 19:12:32.444769,RMMA223,Computer Engg
200217,Walker,Male,2006-07-26 22:09:02.066325,Monaco,996.61,7.6,A,80.0,2022-10-17,98.58,2024-06-30 18:45:19.443390,NNND155,Finance
200218,Doria,Female,2009-11-15 09:08:11.949981,Myanmar,690.42,8.9,J,35.0,2016-11-01,91.09,2017-03-25 21:04:17.248342,ITTS753,Electrical Engg
200219,Gracia,Male,2002-11-04 09:37:24.548929,Malawi,981.33,7.8,A,80.0,2016-08-25,74.08,2025-04-10 19:36:49.948253,NNDD125,Computer Engg
200220,Cornell,Male,2003-06-30 07:59:27.938140,Oman,843.11,8.0,E,60.0,2022-12-12,92.3,2024-07-12 11:18:31.990152,SRAR538,Electrical Engg
200221,Julieann,Male,2005-09-26 12:26:32.264487,Australia,955.15,6.5,H,45.0,2018-08-18,96.94,2024-04-28 15:57:29.942377,SNSI781,Electrical Engg
200222,Alisia,Other,2006-04-04 07:12:35.519064,Diego Garcia,576.5,8.1,J,35.0,2025-01-23,80.49,2018-12-16 03:00:08.103739,STIS792,Philosophy
200223,Estefana,Other,2008-02-29 16:50:21.761179,Peru,549.87,8.1,J,35.0,2017-02-20,70.83,2024-11-18 12:49:04.613552,TINS789,Aerospace Engg
200224,Sheba,Female,2003-08-22 13:43:13.934884,Martinique,783.7,6.8,G,50.0,2020-12-27,74.35,2023-05-27 12:18:20.218528,ISNT763,Arts
200225,Aleida,Female,2004-08-06 02:48:14.209554,Cuba,617.2,9.6,J,35.0,2015-12-19,86.31,2024-02-20 23:43:55.363999,NSNI788,Journalism
200226,Anibal,Other,2007-05-14 11:37:09.507142,Jordan,527.38,8.6,J,35.0,2015-09-28,91.16,2025-11-30 02:36:35.376760,STTN721,Business Adm
200227,Janeth,Male,2004-12-11 14:00:36.317151,El Salvador,687.34,5.7,J,35.0,2015-08-01,73.26,2019-12-28 12:21:09.850222,SIIS752,Aerospace Engg
200228,Willie,Male,2004-09-14 20:26:38.321868,St. Vincent & Grenadines,825.06,5.9,J,35.0,2017-12-25,70.51,2018-09-17 02:27:28.384086,STII728,Civil Engg
200229,Willena,Male,2010-11-26 04:53:14.274721,Bulgaria,769.53,8.2,G,50.0,2020-08-27,82.56,2015-11-25 15:10:22.417299,NISS768,Electrical Engg
200230,Rolande,Other,2010-07-20 03:33:46.709507,Cambodia,515.04,5.3,J,35.0,2018-06-12,91.78,2022-08-07 23:19:32.699240,ITTI788,Psychology
200231,Hosea,Female,2006-11-06 21:40:20.428538,Svalbard & Jan Mayen,841.26,5.5,J,35.0,2024-07-10,92.97,2015-02-10 09:47:58.903943,TTNN710,Computer Engg
200232,Adam,Female,2009-02-19 22:39:57.048381,Latvia,703.64,5.6,J,35.0,2021-07-22,92.99,2020-08-20 03:18:27.516337,STTI711,Philosophy
200233,Johnette,Other,2006-12-31 13:38:50.523787,Fiji,754.63,7.7,G,50.0,2020-10-24,76.82,2025-01-01 04:30:57.718721,ISIT795,Business Adm
200234,Mervin,Other,2008-04-22 11:55:58.851358,Finland,947.26,6.9,G,50.0,2021-12-22,96.13,2022-07-31 23:32:33.617083,TITN749,Electrical Engg
200235,Eduardo,Female,2007-12-19 21:09:07.414233,Lesotho,737.45,5.8,J,35.0,2018-02-09,71.37,2020-11-27 19:38:07.960414,TSTI765,Finance
200236,Kenneth,Other,2002-02-13 01:12:09.135280,Peru,528.72,9.4,J,35.0,2021-01-09,79.42,2017-08-18 10:57:41.622578,NTNT763,Journalism
200237,Pablo,Female,2009-01-14 08:38:43.412577,Bolivia,933.15,8.0,B,78.0,2022-04-17,75.27,2020-06-06 21:30:06.764117,AEMA242,Business Adm
200238,Dirk,Male,2007-05-03 21:48:46.706282,Turkmenistan,897.4,6.3,H,45.0,2021-02-24,92.1,2021-10-16 04:23:07.750577,TSNI782,Linguistics
200239,Wilburn,Female,2007-11-07 20:35:49.982796,Honduras,611.51,6.0,J,35.0,2016-09-18,79.54,2016-08-12 19:52:13.835279,NTTI799,International Business
200240,Hunter,Other,2005-06-05 01:41:06.288737,Czech Republic,725.81,7.4,H,45.0,2021-11-07,80.84,2017-10-24 19:18:49.758910,STST782,Arts
200241,Stacey,Female,2006-04-21 01:54:28.965818,St. Lucia,943.75,8.6,B,78.0,2022-08-13,77.99,2025-03-03 18:01:58.385817,AMMA270,Environmental Sc
200242,Delsie,Female,2002-10-21 10:52:25.130459,Romania,583.91,8.1,J,35.0,2019-08-01,73.39,2017-03-26 10:36:26.059399,TNNT732,Psychology
200243,Fabian,Other,2008-03-08 06:58:41.396574,Faroe Islands,516.09,10.0,J,35.0,2019-02-21,87.84,2017-07-13 18:34:45.252451,NSNN752,Arts
200244,Hoyt,Male,2006-12-09 01:25:06.234375,Switzerland,833.06,6.0,J,35.0,2019-11-25,88.86,2022-12-01 09:46:12.095447,SIIS743,Electrical Engg
200245,Lisha,Female,2005-12-06 19:10:16.100031,Hungary,608.55,9.5,J,35.0,2021-06-05,73.51,2015-09-20 02:32:27.543313,SNTT777,Environmental Sc
200246,Hal,Other,2009-05-03 10:08:37.763354,Botswana,735.78,5.8,J,35.0,2019-05-12,95.5,2024-04-22 15:47:12.216162,NTSI759,Environmental Sc
200247,Kennith,Male,2010-11-22 06:54:52.584940,Bolivia,965.65,5.0,J,35.0,2021-09-19,95.71,2022-09-01 11:17:53.849954,STSN767,Journalism
200248,Taneka,Other,2006-07-31 09:26:54.091611,Malawi,942.57,6.7,G,50.0,2021-11-14,75.1,2020-11-18 13:10:24.191669,TSII783,Linguistics
200249,Vinnie,Other,2006-08-03 05:09:30.590888,Yemen,888.25,7.6,C,70.0,2016-05-01,70.35,2025-03-15 15:24:39.502055,RERE328,Linguistics
200250,Terisa,Female,2001-08-22 08:48:26.364983,Kuwait,637.81,7.7,J,35.0,2019-01-27,79.34,2017-05-16 10:27:56.762185,TNII759,Journalism
200251,Verena,Female,2006-07-28 15:39:46.742537,San Marino,766.48,9.6,G,50.0,2024-05-17,95.14,2025-06-21 09:38:04.711638,TNSN778,Arts
200252,Ned,Other,2002-06-09 15:15:31.446865,Afghanistan,798.68,9.5,G,50.0,2017-11-12,97.97,2025-05-10 00:55:33.547826,NINS777,Electrical Engg
200253,Alyse,Other,2004-01-12 02:38:31.256311,Somalia,711.38,7.7,H,45.0,2021-03-06,81.25,2016-04-20 12:58:27.536019,ITIT711,International Business
200254,Caterina,Male,2010-02-13 12:00:56.497714,Malta,735.02,8.8,H,45.0,2018-05-13,75.77,2017-07-16 17:31:43.732157,IIII734,Journalism
200255,Charlie,Female,2008-04-22 14:43:18.182994,French Polynesia,851.65,7.1,D,65.0,2021-08-21,98.67,2018-06-25 11:41:44.921611,JPAN439,Arts
200256,Arletta,Male,2009-08-30 09:50:54.888455,Central African Republic,676.36,6.0,J,35.0,2019-11-03,90.44,2019-08-14 09:13:14.497581,TSTI784,Environmental Sc
200257,Karine,Female,2009-07-26 04:58:18.801473,New Zealand,725.94,6.3,H,45.0,2022-06-19,72.07,2015-12-28 08:22:32.553085,SISI737,Linguistics
200258,Horace,Male,2001-07-22 07:14:32.829268,Netherlands,725.6,6.1,H,45.0,2019-05-19,73.89,2022-12-16 02:59:32.886346,TTNT773,Journalism
200259,Noah,Male,2010-08-31 18:53:53.905914,Namibia,505.88,6.1,J,35.0,2019-02-21,72.56,2018-12-08 01:32:07.103878,ITIN797,Computer Engg
200260,Bryan,Female,2009-04-15 01:07:39.379519,Dominica,812.13,7.6,E,60.0,2020-12-27,90.16,2023-05-12 05:05:24.406965,MRSS522,Civil Engg
200261,Sydney,Male,2009-07-06 13:40:23.573609,Côte d’Ivoire,911.21,6.3,H,45.0,2020-05-21,72.83,2023-01-15 19:16:35.322520,TTIT796,Finance
200262,Kaycee,Female,2002-06-23 14:58:27.543865,Guadeloupe,684.24,5.6,J,35.0,2020-12-14,80.03,2024-08-24 01:54:15.770340,SNNS750,Philosophy
200263,Adah,Male,2002-08-29 08:29:31.234465,United Arab Emirates,935.91,6.5,H,45.0,2020-12-30,87.02,2016-03-12 12:31:48.353765,TTTS726,International Business
200264,Rusty,Male,2009-08-22 23:49:32.244565,Latvia,519.97,5.6,J,35.0,2016-03-27,97.42,2020-10-21 14:42:44.096903,TITT760,Electrical Engg
200265,Kasha,Male,2010-10-15 04:53:29.794950,Eritrea,758.67,5.0,J,35.0,2020-03-24,78.9,2024-05-14 07:11:48.204538,SSII714,International Business
200266,Taylor,Female,2005-04-28 04:07:17.572567,Northern Mariana Islands,561.5,6.5,J,35.0,2025-12-01,70.74,2016-07-21 20:56:04.929350,SSSS723,Aerospace Engg
200267,Cristie,Female,2005-05-19 21:14:57.951855,Northern Mariana Islands,703.74,9.0,H,45.0,2018-11-29,83.25,2024-01-05 16:12:45.608794,TISS748,Business Adm
200268,Nelson,Female,2004-09-13 22:35:00.142432,Northern Mariana Islands,739.45,8.9,H,45.0,2020-08-10,81.7,2020-11-05 20:52:51.240123,NIST706,Aerospace Engg
200269,Laverna,Other,2001-11-12 18:03:34.266177,Saudi Arabia,716.54,6.7,H,45.0,2021-08-06,87.9,2016-01-14 21:33:48.445449,NTSI746,Civil Engg
200270,Milford,Other,2001-05-01 07:17:08.822256,Kazakhstan,751.41,6.3,H,45.0,2023-11-10,70.44,2015-03-24 12:53:25.971241,TSTI787,International Business
200271,Mitch,Female,2000-08-26 20:48:26.765874,Canary Islands,523.48,5.5,J,35.0,2025-07-23,73.98,2019-12-21 03:39:49.533150,TTII782,Philosophy
200272,Buddy,Female,2006-01-16 14:42:50.714943,Antigua & Barbuda,631.84,8.9,J,35.0,2025-01-22,71.57,2020-07-03 03:14:21.745881,SNNI767,Psychology
200273,Jong,Female,2009-01-15 09:01:40.152008,Tunisia,833.83,6.7,G,50.0,2021-10-19,93.53,2020-03-12 03:04:22.198822,STSS763,Psychology
200274,Alberto,Other,2009-12-07 01:30:37.750194,Poland,654.65,6.3,J,35.0,2016-11-09,81.08,2016-09-22 18:19:14.658174,NITT794,Business Adm
200275,Laverna,Female,2010-12-11 09:47:15.195316,United Arab Emirates,825.11,9.1,E,60.0,2023-06-25,80.17,2022-11-01 19:34:33.891039,MSSR523,Journalism
200276,Mikki,Male,2002-12-28 17:35:51.629712,Vatican City,934.19,9.1,B,78.0,2023-09-02,79.29,2017-09-21 10:35:21.972641,MAEM263,Aerospace Engg
200277,Jaime,Other,2008-01-05 08:41:42.897281,Greenland,731.85,7.3,H,45.0,2015-09-11,90.92,2018-03-02 03:38:36.117797,SNIT736,Business Adm
200278,Torie,Male,2009-07-02 19:59:19.287603,Palau,826.23,6.4,H,45.0,2016-06-27,92.31,2024-06-23 04:09:56.401285,ININ740,Computer Engg
200279,Caleb,Other,2001-03-05 15:15:41.708876,San Marino,873.49,8.8,C,70.0,2022-01-25,73.26,2019-07-17 20:34:42.383193,UEER325,Journalism
200280,Renetta,Male,2010-08-21 00:10:38.352904,São Tomé & Príncipe,880.39,6.5,H,45.0,2020-03-16,83.51,2017-07-01 20:26:00.178704,NSNT767,Philosophy
200281,Corliss,Female,2001-05-20 20:22:04.789017,United Kingdom,624.42,8.8,J,35.0,2025-01-27,95.58,2015-05-06 03:03:12.163582,STNS769,Computer Engg
200282,Alonso,Female,2006-01-11 01:54:38.004941,Palau,670.36,9.2,I,40.0,2018-12-30,91.01,2020-12-08 10:49:42.975823,ITNT724,Electrical Engg
200283,Hassan,Male,2003-10-16 13:49:24.756095,Monaco,651.33,5.1,J,35.0,2020-12-20,88.56,2019-09-29 04:15:56.568876,ISNN719,Linguistics
200284,Sharika,Male,2006-12-29 06:53:21.018270,Morocco,780.59,9.8,G,50.0,2020-04-28,82.61,2024-04-12 21:06:40.858101,NSSS753,Linguistics
200285,Ozie,Male,2009-11-08 21:18:04.898019,New Zealand,987.1,9.8,A,80.0,2015-11-16,98.75,2021-08-22 23:27:28.255987,NDIA199,Philosophy
200286,Deon,Male,2010-07-07 20:01:15.425348,Kenya,970.98,8.5,A,80.0,2020-04-30,81.68,2023-05-14 21:05:02.795153,NAAN177,Computer Engg
200287,Ellyn,Female,2006-05-07 19:52:22.763934,Jamaica,713.36,9.9,H,45.0,2015-09-28,93.85,2017-05-14 23:00:24.385407,NSSI760,Civil Engg
200288,Byron,Female,2010-01-21 03:06:37.410178,Latvia,788.54,5.4,J,35.0,2024-05-06,84.71,2017-03-06 11:00:38.937601,NNIT770,Linguistics
200289,Mason,Male,2010-07-16 10:33:21.634679,Kyrgyzstan,547.28,8.2,J,35.0,2025-10-07,88.08,2015-06-25 07:17:37.737687,SNII731,Electrical Engg
200290,Adaline,Male,2003-08-07 05:18:13.869365,Seychelles,615.32,8.8,J,35.0,2023-06-02,93.35,2019-03-12 19:43:37.080328,NNIS728,Linguistics
200291,Gale,Other,2000-01-19 15:55:07.481671,Lithuania,683.33,9.8,I,40.0,2020-08-13,86.57,2016-09-13 02:07:25.603421,ISTI794,Business Adm
200292,Lester,Male,2005-08-15 12:56:10.178542,Angola,522.01,7.7,J,35.0,2017-12-24,78.03,2020-03-09 06:07:57.680894,SISI734,International Business
200293,Roderick,Other,2008-07-10 04:37:19.883880,Botswana,641.28,8.6,J,35.0,2021-11-03,84.48,2025-12-06 16:28:51.876610,NNNI757,Psychology
200294,Ludivina,Female,2001-05-20 01:27:27.492106,Bolivia,547.26,8.9,J,35.0,2018-08-03,70.37,2018-06-08 21:16:25.820207,TNTI772,Finance
200295,Obdulia,Other,2002-02-08 08:33:48.743795,Eritrea,577.0,5.4,J,35.0,2018-12-08,80.1,2018-01-21 11:51:52.394631,TNNI711,Aerospace Engg
200296,Andrew,Other,2002-12-08 23:34:58.118213,Gambia,789.44,5.5,J,35.0,2025-06-27,96.62,2019-08-01 08:32:39.328695,NTNT783,Electrical Engg
200297,Raguel,Female,2008-12-26 09:38:54.350210,Mali,697.08,8.2,J,35.0,2022-04-20,83.73,2017-07-30 17:12:46.732828,ITSS712,Electrical Engg
200298,Ta,Other,2007-12-28 05:06:55.783116,Gibraltar,763.08,7.6,G,50.0,2017-11-05,75.84,2019-03-05 16:12:25.281330,SSNI720,Civil Engg
200299,Magdalen,Other,2007-11-15 03:58:50.507368,Finland,536.7,5.0,J,35.0,2015-08-01,77.32,2024-07-01 03:30:58.223001,TNTS755,Finance
200300,Margorie,Other,2004-10-02 07:28:13.536197,St. Helena,876.32,9.7,C,70.0,2015-01-25,79.47,2016-12-07 05:08:42.206976,RUEU332,Psychology
200301,Lashaun,Male,2004-05-17 11:53:28.194732,Eritrea,790.86,7.7,G,50.0,2023-09-16,72.32,2022-03-26 09:55:02.475338,NIII702,Psychology
200302,Neely,Female,2008-08-26 06:37:20.225533,South Sudan,711.24,9.4,H,45.0,2021-09-22,95.5,2016-05-06 19:24:20.558493,TNIS756,Arts
200303,Jeffry,Male,2008-12-24 02:42:05.123811,Kazakhstan,571.62,7.9,J,35.0,2015-01-25,86.55,2024-02-15 02:56:23.336822,TITI755,Electrical Engg
200304,Robbie,Male,2001-09-24 19:46:13.019136,Cambodia,697.07,9.7,I,40.0,2019-06-06,88.38,2025-06-18 19:12:09.303113,SITI714,Aerospace Engg
200305,Norah,Female,2010-09-15 14:31:50.479825,Niger,656.33,8.4,J,35.0,2017-02-17,84.54,2019-10-22 22:02:27.547967,SITT722,Philosophy
200306,Karole,Male,2010-08-14 15:08:35.363953,Slovenia,687.18,9.6,I,40.0,2017-12-25,70.09,2016-05-30 09:39:56.953041,NITI775,Computer Engg
200307,Boyd,Other,2003-01-19 01:37:12.989570,Georgia,852.49,9.7,C,70.0,2017-11-24,71.55,2015-11-13 17:03:43.582508,URRE352,Linguistics
200308,Travis,Other,2004-12-04 16:28:52.454353,Venezuela,962.74,7.7,A,80.0,2023-06-24,98.63,2020-09-24 21:52:20.205615,NNDI190,Philosophy
200309,Thaddeus,Female,2007-10-28 05:31:53.519205,Taiwan,892.96,8.1,C,70.0,2016-09-07,70.08,2018-05-09 13:16:27.613522,EUEU337,Environmental Sc
200310,Kerry,Female,2000-11-30 04:35:49.464074,Iraq,801.52,9.4,E,60.0,2021-09-27,98.94,2022-01-02 13:28:18.622867,MSMS509,Computer Engg
200311,Jackqueline,Male,2005-06-13 19:34:43.326286,St. Pierre & Miquelon,719.93,9.1,H,45.0,2020-12-07,84.91,2022-05-26 00:26:37.018591,SNIT726,Civil Engg
200312,Ruthanne,Female,2009-09-27 11:47:06.674334,Croatia,504.86,8.9,J,35.0,2018-10-30,86.88,2016-05-06 13:13:10.242452,TISS748,Business Adm
200313,Peter,Female,2005-06-01 01:10:09.296144,Chile,698.11,6.2,J,35.0,2023-09-09,93.82,2025-04-09 10:15:41.268783,INNS782,Philosophy
200314,Josh,Male,2008-07-19 21:46:29.096289,Malawi,793.95,9.2,G,50.0,2016-08-10,78.17,2015-05-13 08:20:36.006020,TSTT718,International Business
200315,Stanford,Other,2007-11-23 01:25:42.782191,Colombia,678.97,8.7,J,35.0,2023-12-12,89.66,2025-04-22 00:53:46.397749,NSTN701,Journalism
200316,Tam,Female,2007-06-18 08:26:47.767584,Cyprus,702.32,9.7,H,45.0,2023-06-23,84.06,2021-04-15 13:23:53.329681,ISIS761,Finance
200317,Fredric,Female,2010-10-18 00:26:15.094522,Myanmar,514.67,8.1,J,35.0,2020-02-09,74.72,2016-04-18 03:33:01.503234,ISSS795,Journalism
200318,Chas,Other,2003-07-19 04:40:33.281089,Guam,741.74,8.9,H,45.0,2023-08-16,98.98,2022-04-30 11:22:14.644209,TITI770,Aerospace Engg
200319,Myrtie,Other,2005-12-20 15:30:15.890759,Botswana,565.81,7.0,J,35.0,2022-09-30,94.58,2021-09-13 04:15:21.185611,NTTI705,Aerospace Engg
200320,Horace,Male,2009-12-11 04:54:44.055030,Indonesia,649.72,7.7,J,35.0,2024-05-07,80.79,2016-06-11 02:31:45.006983,SNIN782,International Business
